mirna_info	isomiR_rpm_embryo	miRNA_rpm_embryo	Total_rpm_embryo	isomiR_rpm_L1	miRNA_rpm_L1	Total_rpm_L1	isomiR_rpm_L2	miRNA_rpm_L2	Total_rpm_L2	isomiR_rpm_L3	miRNA_rpm_L3	Total_rpm_L3	isomiR_rpm_L4	miRNA_rpm_L4	Total_rpm_L4	isomiR_rpm_YA	miRNA_rpm_YA	Total_rpm_YA	isomiR_rpm_dauer	miRNA_rpm_dauer	Total_rpm_dauer
cel-miR-1830-3p(*)	0.15671451160706	1.5671451160706	1.72385962767766	2.05673584945959	2.37315674937645	4.42989259883605	7.999952000288	20.3998776007344	28.3998296010224	10.5725541528741	42.1223982916095	52.6949524444836	5.35326711564964	32.1196026938978	37.4728698095475	1.81427587714054	16.3284828942648	18.1427587714054	0.317550004334558	0.317550004334558	0.635100008669115
cel-miR-237-3p(*)	0.15671451160706	0.313429023214121	0.470143534821181	0.791052249792151	0.474631349875291	1.26568359966744	12.3999256004464	6.3999616002304	18.7998872006768	18.460015187558	14.4323755102726	32.8923906978305	18.5691453074097	21.0784892678705	39.6476345752802	23.9154547441252	24.0803889147744	47.9958436588997	0.740950010113968	0.317550004334558	1.05850001444853
cel-miR-236-5p(*)	8.61929813838832	95.5958520803068	104.215150218695	1.89852539950116	2.21494629941802	4.11347169891919	0.933327733366933	1.33332533338133	2.26665306674827	1.17472823920823	0.839091599434452	2.01381983864269	0.501868792092154	1.33831677891241	1.84018557100456	0.659736682596559	0.824670853245698	1.48440753584226	2.32870003178676	17.4652502384007	19.7939502701874
cel-miR-4816-3p(*)	47.4844970169393	4.54472083660475	52.029217853544	5.37915529858663	1.89852539950116	7.27768069808779	13.1999208004752	2.13332053341013	15.3332413338853	6.54491447558873	2.01381983864269	8.55873431423141	6.1897151024699	1.84018557100456	8.02990067347446	3.62855175428107	1.48440753584226	5.11295929012333	26.3566503597683	9.84405013437129	36.2007004941396
cel-miR-786-3p	27.2683250196285	34.0070490187321	61.2753740383606	0.15821044995843	0	0.15821044995843	0	0	0	4.53109463694604	7.21618775513629	11.7472823920823	6.02242550510585	12.2121406075757	18.2345661126816	2.14414421843882	5.60776180207075	7.75190602050956	12.8078501748272	18.5237502528492	31.3316004276763
cel-miR-789-5p	0.783572558035302	0	0.783572558035302	5.06273439866977	0	5.06273439866977	16.6665666672667	0.133332533338133	16.7998992006048	46.1500379688949	0.16781831988689	46.3178562887818	34.4616570569946	0.669158389456205	35.1308154464508	21.9362446963356	0	21.9362446963356	0.84680001155882	0	0.84680001155882
cel-miR-2217a-3p	16.1415946955272	29.3056136705203	45.4472083660475	0.632841799833721	0.31642089991686	0.949262699750581	0.133332533338133	0.533330133352533	0.666662666690667	0	0.16781831988689	0.16781831988689	0	0.334579194728103	0.334579194728103	0.494802511947419	0.16493417064914	0.659736682596559	42.7634005837204	32.28425044068	75.0476510244004
cel-miR-84-3p(*)	0.15671451160706	0	0.15671451160706	0.474631349875291	3.32241944912703	3.79705079900233	8.53328213364053	21.7332029341157	30.2664850677563	8.55873431423141	21.9841999051826	30.5429342194141	12.2121406075757	25.0934396046077	37.3055802121834	3.13374924233365	9.89605023894838	13.029799481282	2.2228500303419	2.54040003467646	4.76325006501836
cel-miR-5546-3p	23.9773202758802	29.1488991589132	53.1262194347934	0.474631349875291	0.474631349875291	0.949262699750581	0.933327733366933	0.133332533338133	1.06666026670507	0	0	0	0.167289597364051	0	0.167289597364051	0.16493417064914	0.329868341298279	0.494802511947419	29.426300401669	34.2954004681322	63.7217008698012
cel-miR-235-5p(*)	3.44771925535533	31.0294732981979	34.4771925535533	0.15821044995843	1.5821044995843	1.74031494954273	0.133332533338133	1.33332533338133	1.46665786671947	0.839091599434452	2.85291143807714	3.69200303751159	1.33831677891241	10.0373758418431	11.3756926207555	0.16493417064914	0.659736682596559	0.824670853245698	16.9360002311764	41.8107505707167	58.7467508018931
cel-miR-1817	0.313429023214121	7.99244009196008	8.3058691151742	0	1.10747314970901	1.10747314970901	0	0.3999976000144	0.3999976000144	1.34254655909512	18.1243785477842	19.4669251068793	3.17850234991697	39.313055380552	42.491557730469	1.81427587714054	26.2245331332132	28.0388090103537	0.317550004334558	10.1616001387058	10.4791501430404
cel-miR-784-5p	0	0.470143534821181	0.470143534821181	0.474631349875291	3.32241944912703	3.79705079900233	0.533330133352533	11.8665954670939	12.3999256004464	1.6781831988689	19.6347434267662	21.3129266256351	1.50560637627646	30.2794171228933	31.7850234991697	3.13374924233365	29.0284140342486	32.1621632765822	0.42340000577941	6.456850088136	6.88025009391541
cel-miR-2212-5p	2.19400316249884	4.38800632499769	6.58200948749653	3.79705079900233	1.26568359966744	5.06273439866977	7.1999568002592	3.06664826677707	10.2666050670363	16.9496503085759	9.06218927389208	26.011839582468	17.7326973205894	10.8738238286633	28.6065211492528	12.0401944573872	8.24670853245698	20.2869029898442	3.81060005201469	4.33985005923895	8.15045011125364
cel-miR-789-2-5p	8.61929813838832	0.783572558035302	9.40287069642362	6.17020754837878	0.15821044995843	6.32841799833721	23.999856000864	0.3999976000144	24.3998536008784	29.7038426199796	0	29.7038426199796	16.5616701390411	0	16.5616701390411	4.12335426622849	0	4.12335426622849	7.72705010547423	0.105850001444853	7.83290010691909
cel-miR-4936	6.73872399910359	53.7530774812217	60.4918014803253	0.31642089991686	0	0.31642089991686	1.5999904000576	0.266665066676267	1.86665546673387	3.18854807785092	1.17472823920823	4.36327631705915	2.17476476573267	1.67289597364051	3.84766073937318	2.47401255973709	0.824670853245698	3.29868341298279	1.90530002600735	21.8051002976396	23.710400323647
cel-miR-255-3p	0.313429023214121	3.13429023214121	3.44771925535533	26.5793555930163	3.32241944912703	29.9017750421433	20.6665426674107	1.86665546673387	22.5331981341445	9.06218927389208	1.00690991932134	10.0690991932134	11.7102718154836	1.67289597364051	13.3831677891241	10.0609844095975	0.989605023894838	11.0505894334924	1.48190002022794	4.97495006790807	6.456850088136
cel-miR-70-5p(*)	0.783572558035302	1.72385962767766	2.50743218571296	1.10747314970901	3.95526124896075	5.06273439866977	4.66663866683467	8.26661706696427	12.9332557337989	5.53800455626739	14.0967388704988	19.6347434267662	7.36074228401826	29.442969136073	36.8037114200913	3.62855175428107	10.0609844095975	13.6895361638786	0.84680001155882	2.43455003323161	3.28135004479043
cel-miR-83-5p(*)	0.470143534821181	2.50743218571296	2.97757572053415	1.5821044995843	6.32841799833721	7.91052249792151	3.73331093346773	12.7999232004608	16.5332341339285	3.18854807785092	11.2438274324217	14.4323755102726	5.85513590774179	22.751385241511	28.6065211492528	2.63894673038623	8.24670853245698	10.8856552628432	2.96380004045587	6.35100008669115	9.31480012714702
cel-miR-790-3p(*)	1.09700158124942	16.9251672535625	18.0221688348119	2.68957764929331	9.01799564763052	11.7075732969238	5.5999664002016	13.8665834671659	19.4665498673675	1.6781831988689	11.9151007119692	13.5932839108381	2.00747516836861	11.5429822181195	13.5504573864882	0.989605023894838	7.25710350856215	8.24670853245698	0.635100008669115	3.70475005056984	4.33985005923895
cel-miR-796	13.7908770214213	14.5744495794566	28.3653266008779	13.4478882464666	9.01799564763052	22.4658838940971	6.13329653355413	6.3999616002304	12.5332581337845	1.6781831988689	0	1.6781831988689	0.669158389456205	0.669158389456205	1.33831677891241	3.62855175428107	4.28828843687763	7.9168401911587	5.82175007946689	8.4680001155882	14.2897501950551
cel-miR-259-3p(*)	7.99244009196008	4.07457730178357	12.0670173937436	4.11347169891919	1.5821044995843	5.69557619850349	11.999928000432	1.73332293339573	13.7332509338277	5.2023679164936	2.01381983864269	7.21618775513629	10.8738238286633	4.51681912882938	15.3906429574927	5.60776180207075	2.30907838908796	7.9168401911587	17.1477002340661	4.86910006646322	22.0168003005293
cel-miR-358-3p	3.60443376696239	6.26858046428241	9.8730142312448	0.15821044995843	0.15821044995843	0.31642089991686	0	0	0	9.06218927389208	17.6209235881235	26.6831128620156	6.8588734919261	17.2308285284973	24.0897020204234	4.28828843687763	7.58697184986043	11.8752602867381	3.70475005056984	7.40950010113968	11.1142501517095
cel-miR-795-3p(*)	0	0.15671451160706	0.15671451160706	0.632841799833721	12.3404150967576	12.9732568965913	1.86665546673387	27.7331669343317	29.5998224010656	0.839091599434452	14.4323755102726	15.271467109707	0.669158389456205	14.2196157759444	14.8887741654006	0.659736682596559	8.24670853245698	8.90644521505354	0	0.317550004334558	0.317550004334558
cel-miR-800-3p(*)	6.11186595267535	16.9251672535625	23.0370332062379	1.26568359966744	3.1642089991686	4.42989259883605	1.1999928000432	8.13328453362613	9.33327733366933	1.8460015187558	17.4531052682366	19.2991067869924	1.00373758418431	10.3719550365712	11.3756926207555	1.31947336519312	8.57657687375526	9.89605023894838	2.2228500303419	1.69360002311764	3.91645005345954
cel-miR-4807	0.940287069642362	3.76114827856945	4.70143534821181	15.0299927460509	18.3524121951779	33.3824049412288	13.5999184004896	12.3999256004464	25.999844000936	1.17472823920823	1.17472823920823	2.34945647841647	1.50560637627646	0.167289597364051	1.67289597364051	1.81427587714054	3.29868341298279	5.11295929012333	1.69360002311764	6.03345008235659	7.72705010547423
cel-miR-1018	0	1.5671451160706	1.5671451160706	17.5613599453858	17.8777808453026	35.4391407906884	11.999928000432	14.1332485338421	26.1331765342741	2.01381983864269	2.51727479830336	4.53109463694604	0.836447986820256	0.669158389456205	1.50560637627646	1.15453919454398	1.97921004778968	3.13374924233365	1.05850001444853	6.56270008958086	7.62120010402938
cel-miR-1832a-3p	13.3207334866001	4.70143534821181	18.0221688348119	19.9345166947622	3.00599854921017	22.9405152439724	11.8665954670939	1.86665546673387	13.7332509338277	2.68509311819025	0.335636639773781	3.02072975796403	1.84018557100456	0.501868792092154	2.34205436309672	5.60776180207075	1.48440753584226	7.09216933791301	9.84405013437129	2.32870003178676	12.172750166158
cel-miR-2953-3p(*)	0.15671451160706	0	0.15671451160706	24.3644092935982	0.15821044995843	24.5226197435567	26.1331765342741	0	26.1331765342741	13.2576472710643	0	13.2576472710643	7.52803188138231	0	7.52803188138231	4.78309094882505	0	4.78309094882505	0.740950010113968	0	0.740950010113968
cel-miR-791-5p(*)	2.66414669732002	7.67901106874596	10.343157766066	1.89852539950116	3.1642089991686	5.06273439866977	2.3999856000864	11.0666002670651	13.4665858671515	0.503454959660671	2.18163815852958	2.68509311819025	1.00373758418431	2.50934396046077	3.51308154464508	0.16493417064914	0.494802511947419	0.659736682596559	8.2563001126985	29.6380004045587	37.8943005172572
cel-miR-792-3p	0.15671451160706	0.940287069642362	1.09700158124942	6.32841799833721	26.7375660429747	33.0659840413119	3.1999808001152	17.7332269339717	20.9332077340869	0.671273279547562	2.68509311819025	3.35636639773781	0.334579194728103	3.84766073937318	4.18223993410128	0.989605023894838	1.15453919454398	2.14414421843882	1.90530002600735	4.65740006357351	6.56270008958086
cel-miR-50-3p(*)	2.3507176741059	48.4247840865816	50.7755017606875	0	0.15821044995843	0.15821044995843	0.266665066676267	2.93331573343893	3.1999808001152	0	2.18163815852958	2.18163815852958	0.334579194728103	4.68410872619344	5.01868792092154	0.16493417064914	1.97921004778968	2.14414421843882	0.740950010113968	3.49305004768013	4.2340000577941
cel-miR-75-5p(*)	1.41043060446354	2.82086120892709	4.23129181339063	2.53136719933488	2.37315674937645	4.90452394871134	8.13328453362613	5.5999664002016	13.7332509338277	6.71273279547562	5.37018623638049	12.0829190318561	8.69905906293067	5.35326711564964	14.0523261785803	6.76230099661473	4.45322260752677	11.2155236041415	2.32870003178676	2.64625003612131	4.97495006790807
cel-miR-1832a-5p	23.6638912526661	5.17157888303299	28.8354701356991	3.95526124896075	0.632841799833721	4.58810304879448	5.999964000216	0.7999952000288	6.7999592002448	2.68509311819025	0.503454959660671	3.18854807785092	1.00373758418431	0.501868792092154	1.50560637627646	5.11295929012333	1.48440753584226	6.59736682596559	10.3733001415955	2.43455003323161	12.8078501748272
cel-miR-233-5p(*)	6.26858046428241	27.5817540428426	33.850334507125	2.05673584945959	5.37915529858663	7.43589114804622	2.7999832001008	5.06663626684907	7.86661946694987	1.51036487898201	1.51036487898201	3.02072975796403	0.836447986820256	2.67663355782482	3.51308154464508	0.494802511947419	1.15453919454398	1.6493417064914	2.96380004045587	3.17550004334558	6.13930008380145
cel-miR-4812-5p	25.2310363687367	1.25371609285648	26.4847524615932	0.632841799833721	0.31642089991686	0.949262699750581	1.1999928000432	0.3999976000144	1.5999904000576	4.86673127671982	1.51036487898201	6.37709615570184	5.85513590774179	1.50560637627646	7.36074228401826	2.96881507168451	0.824670853245698	3.79348592493021	14.0780501921654	1.05850001444853	15.1365502066139
cel-miR-43-5p(*)	2.97757572053415	42.1562036222992	45.1337793428334	0.15821044995843	0.474631349875291	0.632841799833721	0.666662666690667	0.3999976000144	1.06666026670507	0.335636639773781	1.17472823920823	1.51036487898201	0.501868792092154	0.167289597364051	0.669158389456205	2.47401255973709	0.16493417064914	2.63894673038623	1.48190002022794	4.44570006068381	5.92760008091174
cel-let-7-3p(*)	0	0.15671451160706	0.15671451160706	0	0.31642089991686	0.31642089991686	0.133332533338133	1.06666026670507	1.1999928000432	5.70582287615428	24.1658380637122	29.8716609398665	5.01868792092154	17.7326973205894	22.751385241511	0.659736682596559	0.989605023894838	1.6493417064914	0	0.105850001444853	0.105850001444853
cel-miR-1824-5p	0.313429023214121	1.09700158124942	1.41043060446354	0.791052249792151	4.42989259883605	5.2209448486282	2.66665066676267	6.13329653355413	8.7999472003168	0.839091599434452	2.18163815852958	3.02072975796403	0.836447986820256	5.01868792092154	5.85513590774179	0.824670853245698	1.81427587714054	2.63894673038623	11.1142501517095	15.2424002080588	26.3566503597683
cel-miR-5594-3p	0.470143534821181	0.313429023214121	0.783572558035301	5.53736574854506	8.54336429775523	14.0807300463003	4.3999736001584	7.5999544002736	11.999928000432	2.68509311819025	5.70582287615428	8.39091599434452	1.67289597364051	4.51681912882938	6.1897151024699	2.63894673038623	7.25710350856215	9.89605023894838	0.317550004334558	0.317550004334558	0.635100008669115
cel-miR-239b-5p	0	4.38800632499769	4.38800632499769	0	0.949262699750581	0.949262699750581	0	0.666662666690667	0.666662666690667	0.16781831988689	1.6781831988689	1.8460015187558	0.334579194728103	2.34205436309672	2.67663355782482	0.329868341298279	2.63894673038623	2.96881507168451	2.11700002889705	34.7188004739116	36.8358005028087
cel-miR-4805-3p	6.11186595267535	5.79843692946123	11.9103028821366	2.37315674937645	6.48662844829564	8.85978519767209	1.999988000072	5.1999688001872	7.1999568002592	1.00690991932134	0.503454959660671	1.51036487898201	0.167289597364051	1.17102718154836	1.33831677891241	1.81427587714054	3.62855175428107	5.44282763142161	2.32870003178676	4.44570006068381	6.77440009247056
cel-miR-238-5p(*)	1.88057413928472	1.72385962767766	3.60443376696239	0	0.31642089991686	0.31642089991686	0.533330133352533	0.3999976000144	0.933327733366933	1.00690991932134	0.503454959660671	1.51036487898201	2.34205436309672	3.51308154464508	5.85513590774179	2.63894673038623	1.48440753584226	4.12335426622849	10.796700147375	13.654650186386	24.4513503337609
cel-miR-232-5p(*)	0.626858046428241	8.46258362678126	9.0894416732095	1.10747314970901	2.21494629941802	3.32241944912703	3.73331093346773	2.66665066676267	6.3999616002304	1.17472823920823	0.839091599434452	2.01381983864269	0.836447986820256	1.50560637627646	2.34205436309672	0.16493417064914	0.989605023894838	1.15453919454398	3.49305004768013	11.4318001560441	14.9248502037242
cel-miR-244-3p(*)	7.36558204553183	1.25371609285648	8.61929813838832	0.949262699750581	0	0.949262699750581	0.933327733366933	0.266665066676267	1.1999928000432	0	0.16781831988689	0.16781831988689	1.17102718154836	0.167289597364051	1.33831677891241	0.659736682596559	0	0.659736682596559	16.1950502210624	9.42065012859187	25.6157003496543
cel-miR-8196b-3p	3.13429023214121	1.72385962767766	4.85814985981887	6.48662844829564	2.68957764929331	9.17620609758895	6.13329653355413	1.5999904000576	7.73328693361173	3.18854807785092	2.01381983864269	5.2023679164936	1.33831677891241	0.669158389456205	2.00747516836862	2.80388090103537	1.48440753584226	4.28828843687763	2.64625003612131	1.37605001878308	4.0223000549044
cel-miR-4814-3p	0.15671451160706	2.3507176741059	2.50743218571296	2.68957764929331	4.11347169891919	6.8030493482125	2.7999832001008	4.13330853348213	6.93329173358293	0.839091599434452	3.85982135739848	4.69891295683293	1.67289597364051	2.84392315518887	4.51681912882938	1.15453919454398	1.31947336519312	2.47401255973709	3.06965004190072	2.2228500303419	5.29250007224263
cel-miR-4808-3p	0.470143534821181	0.783572558035302	1.25371609285648	1.5821044995843	11.7075732969238	13.2896777965081	1.86665546673387	5.999964000216	7.86661946694986	0	0.503454959660671	0.503454959660671	0.167289597364051	0.334579194728103	0.501868792092154	0	1.31947336519312	1.31947336519312	0.105850001444853	6.88025009391541	6.98610009536027
cel-miR-8199-5p	16.6117382303484	2.03728865089178	18.6490268812402	0.949262699750581	0	0.949262699750581	0.7999952000288	0.133332533338133	0.933327733366933	0	0	0	1.00373758418431	0.167289597364051	1.17102718154836	8.41164270310612	0.824670853245698	9.23631355635182	0.740950010113968	0	0.740950010113968
cel-miR-253-5p(*)	0	0.783572558035302	0.783572558035302	0.15821044995843	0.632841799833721	0.791052249792151	0.3999976000144	1.86665546673387	2.26665306674827	0.503454959660671	3.69200303751159	4.19545799717226	1.84018557100456	12.2121406075757	14.0523261785803	1.48440753584226	6.92723516726387	8.41164270310612	0	0.952650013003673	0.952650013003673
cel-miR-4811-3p	0	4.54472083660475	4.54472083660475	0	1.74031494954273	1.74031494954273	0.133332533338133	0.7999952000288	0.933327733366933	0	4.19545799717226	4.19545799717226	0.334579194728103	9.03363825765877	9.36821745238687	0.16493417064914	7.25710350856215	7.42203767921129	0	3.06965004190072	3.06965004190072
cel-miR-2215-3p	21.6266026017743	0.940287069642362	22.5668896714167	0.15821044995843	0	0.15821044995843	0.666662666690667	0.266665066676267	0.933327733366933	0.16781831988689	0	0.16781831988689	0	0	0	0.329868341298279	0	0.329868341298279	6.77440009247056	0.211700002889705	6.98610009536027
cel-miR-124-5p(*)	0.940287069642362	7.20886753392477	8.14915460356714	0.632841799833721	4.27168214887762	4.90452394871134	0.666662666690667	5.1999688001872	5.86663146687787	0.503454959660671	1.34254655909512	1.8460015187558	0.334579194728103	0.836447986820256	1.17102718154836	0.329868341298279	1.31947336519312	1.6493417064914	0.740950010113968	6.35100008669115	7.09195009680512
cel-miR-4920	0	0	0	0.474631349875291	8.54336429775523	9.01799564763052	0.266665066676267	4.13330853348213	4.3999736001584	0	4.86673127671982	4.86673127671982	0.167289597364051	5.01868792092154	5.18597751828559	0.16493417064914	4.94802511947419	5.11295929012333	0	0.211700002889705	0.211700002889705
cel-miR-1822-5p(*)	8.3058691151742	2.66414669732002	10.9700158124942	1.42389404962587	0	1.42389404962587	2.7999832001008	1.06666026670507	3.86664346680587	0.839091599434452	0.335636639773781	1.17472823920823	1.00373758418431	0.334579194728103	1.33831677891241	0.659736682596559	0	0.659736682596559	7.09195009680512	2.0111500274522	9.10310012425732
cel-miR-358-5p(*)	1.25371609285648	1.88057413928472	3.13429023214121	0	0	0	0	0.133332533338133	0.133332533338133	0.839091599434452	4.02763967728537	4.86673127671982	1.17102718154836	9.20092785502282	10.3719550365712	0.824670853245698	2.47401255973709	3.29868341298279	1.37605001878308	4.65740006357351	6.03345008235659
cel-miR-2210-3p(*)	0.15671451160706	0.940287069642362	1.09700158124942	0.15821044995843	1.26568359966744	1.42389404962587	0.266665066676267	1.5999904000576	1.86665546673387	1.00690991932134	8.39091599434452	9.39782591366587	1.17102718154836	6.02242550510585	7.19345268665421	0.659736682596559	3.62855175428107	4.28828843687763	0.105850001444853	2.43455003323161	2.54040003467646
cel-miR-2220-3p	0.15671451160706	1.5671451160706	1.72385962767766	4.90452394871134	8.06873294787994	12.9732568965913	2.53331813342453	3.33331333345333	5.86663146687787	1.00690991932134	1.00690991932134	2.01381983864269	0.501868792092154	0.334579194728103	0.836447986820256	1.15453919454398	1.81427587714054	2.96881507168451	0.211700002889705	1.05850001444853	1.27020001733823
cel-miR-246-5p(*)	0.313429023214121	1.09700158124942	1.41043060446354	0	0	0	0	0	0	0.335636639773781	2.51727479830336	2.85291143807714	3.84766073937318	10.8738238286633	14.7214845680365	2.63894673038623	4.61815677817591	7.25710350856215	0.317550004334558	0.317550004334558	0.635100008669115
cel-miR-794-3p(*)	0.15671451160706	0.313429023214121	0.470143534821181	0.791052249792151	1.89852539950116	2.68957764929331	2.13332053341013	3.33331333345333	5.46663386686347	1.00690991932134	3.18854807785092	4.19545799717226	0.669158389456205	2.00747516836861	2.67663355782482	0.659736682596559	2.14414421843882	2.80388090103537	2.32870003178676	4.2340000577941	6.56270008958086
cel-miR-800-5p(*)	2.3507176741059	10.1864432544589	12.5371609285648	0.31642089991686	0.31642089991686	0.632841799833721	0.266665066676267	0.533330133352533	0.7999952000288	0.503454959660671	0.335636639773781	0.839091599434452	0.167289597364051	0.334579194728103	0.501868792092154	0.16493417064914	0.989605023894838	1.15453919454398	2.2228500303419	4.2340000577941	6.456850088136
cel-miR-2209a-3p	0.470143534821181	7.20886753392477	7.67901106874596	0.791052249792151	2.21494629941802	3.00599854921017	0.7999952000288	1.06666026670507	1.86665546673387	0	1.6781831988689	1.6781831988689	0.334579194728103	1.33831677891241	1.67289597364051	0.494802511947419	4.28828843687763	4.78309094882505	0.211700002889705	0.952650013003673	1.16435001589338
cel-miR-4806-5p(*)	0.15671451160706	3.76114827856945	3.91786279017651	1.42389404962587	3.95526124896075	5.37915529858663	1.46665786671947	3.33331333345333	4.7999712001728	0.671273279547562	1.17472823920823	1.84600151875579	0.669158389456205	0.836447986820256	1.50560637627646	0.16493417064914	0.329868341298279	0.494802511947419	0.211700002889705	2.75210003756617	2.96380004045587
cel-miR-5547-3p	11.4401593473154	0	11.4401593473154	0	0	0	0.666662666690667	0	0.666662666690667	0.671273279547562	0	0.671273279547562	1.00373758418431	0	1.00373758418431	0.329868341298279	0	0.329868341298279	6.56270008958086	0	6.56270008958086
cel-miR-5594-5p	0.313429023214121	0.626858046428241	0.940287069642362	1.74031494954273	0.949262699750581	2.68957764929331	1.999988000072	0.133332533338133	2.13332053341013	3.18854807785092	1.34254655909512	4.53109463694604	2.50934396046077	0.501868792092154	3.01121275255292	2.63894673038623	1.15453919454398	3.79348592493021	0	0.105850001444853	0.105850001444853
cel-miR-4937	0.470143534821181	0.470143534821181	0.940287069642362	0.15821044995843	0.474631349875291	0.632841799833721	0.7999952000288	0.3999976000144	1.1999928000432	0.671273279547562	2.01381983864269	2.68509311819025	1.00373758418431	2.50934396046077	3.51308154464508	3.79348592493021	3.79348592493021	7.58697184986043	0.317550004334558	0.211700002889705	0.529250007224263
cel-miR-799	0.15671451160706	0.626858046428241	0.783572558035301	0	0.15821044995843	0.15821044995843	0.133332533338133	0.666662666690667	0.7999952000288	0.16781831988689	2.68509311819025	2.85291143807714	0.501868792092154	3.17850234991697	3.68037114200913	0.494802511947419	2.30907838908796	2.80388090103537	1.16435001589338	4.76325006501836	5.92760008091174
cel-miR-4923a	1.09700158124942	11.2834448357083	12.3804464169578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529250007224263	4.0223000549044	4.55155006212866
cel-miR-5552-5p	3.44771925535533	4.70143534821181	8.14915460356714	1.10747314970901	0	1.10747314970901	0.7999952000288	0	0.7999952000288	1.00690991932134	0	1.00690991932134	0.836447986820256	0	0.836447986820256	0.989605023894838	0	0.989605023894838	0.740950010113968	1.05850001444853	1.79945002456249
cel-miR-4923b	2.03728865089178	7.20886753392477	9.24615618481656	0	0.15821044995843	0.15821044995843	0	0.133332533338133	0.133332533338133	0	0.16781831988689	0.16781831988689	0	0	0	0.16493417064914	0	0.16493417064914	1.05850001444853	3.70475005056984	4.76325006501836
cel-miR-8186-3p	0.783572558035302	0.313429023214121	1.09700158124942	2.37315674937645	0.474631349875291	2.84778809925174	3.46664586679147	0.266665066676267	3.73331093346773	2.51727479830336	0.335636639773781	2.85291143807714	1.50560637627646	0.334579194728103	1.84018557100456	0.824670853245698	0.16493417064914	0.989605023894838	0.42340000577941	0.105850001444853	0.529250007224263
cel-miR-64-5p	0	0	0	1.10747314970901	0	1.10747314970901	2.3999856000864	0	2.3999856000864	4.53109463694604	0	4.53109463694604	2.50934396046077	0	2.50934396046077	3.29868341298279	0	3.29868341298279	0	0	0
cel-miR-1823-3p	0.783572558035302	3.29100474374827	4.07457730178357	1.26568359966744	0.949262699750581	2.21494629941802	0.666662666690667	1.33332533338133	1.999988000072	0.503454959660671	0.16781831988689	0.671273279547562	0	0.167289597364051	0.167289597364051	0.16493417064914	0.329868341298279	0.494802511947419	0.740950010113968	3.28135004479043	4.0223000549044
cel-miR-1830-5p	0.470143534821181	5.32829339464005	5.79843692946123	0	0	0	0.266665066676267	1.06666026670507	1.33332533338133	0.671273279547562	1.17472823920823	1.84600151875579	0.167289597364051	0.836447986820256	1.00373758418431	0	0	0	1.16435001589338	2.43455003323161	3.59890004912499
cel-miR-4929	0.626858046428241	0.15671451160706	0.783572558035301	0.31642089991686	0.949262699750581	1.26568359966744	0.266665066676267	0.933327733366933	1.1999928000432	0.503454959660671	1.00690991932134	1.51036487898201	0.334579194728103	0.836447986820256	1.17102718154836	0.989605023894838	0.989605023894838	1.97921004778968	1.90530002600735	3.70475005056984	5.61005007657718
cel-miR-797-3p(*)	0	0	0	0.31642089991686	0	0.31642089991686	4.3999736001584	0	4.3999736001584	2.85291143807714	0.671273279547562	3.5241847176247	2.34205436309672	0.334579194728103	2.67663355782482	2.14414421843882	0.16493417064914	2.30907838908796	0.105850001444853	0	0.105850001444853
cel-miR-1820-3p(*)	2.03728865089178	0.313429023214121	2.3507176741059	1.5821044995843	0.31642089991686	1.89852539950116	2.26665306674827	0.133332533338133	2.3999856000864	1.51036487898201	0.16781831988689	1.6781831988689	1.17102718154836	0	1.17102718154836	0.824670853245698	0	0.824670853245698	1.69360002311764	1.27020001733823	2.96380004045587
cel-miR-8211-3p	0	0.15671451160706	0.15671451160706	0.632841799833721	3.63884034904389	4.27168214887762	1.06666026670507	4.7999712001728	5.86663146687787	0.503454959660671	0.503454959660671	1.00690991932134	0	0.669158389456205	0.669158389456205	0.16493417064914	0.659736682596559	0.824670853245698	0.42340000577941	0	0.42340000577941
cel-miR-4814-5p(*)	0.783572558035302	2.19400316249884	2.97757572053415	0.474631349875291	0.791052249792151	1.26568359966744	0.3999976000144	1.46665786671947	1.86665546673387	0.16781831988689	1.17472823920823	1.34254655909512	0.836447986820256	2.67663355782482	3.51308154464508	0.16493417064914	0.989605023894838	1.15453919454398	0.740950010113968	0.211700002889705	0.952650013003673
cel-miR-8201-5p	1.25371609285648	3.29100474374827	4.54472083660475	1.26568359966744	0.632841799833721	1.89852539950116	0.933327733366933	1.46665786671947	2.3999856000864	0.503454959660671	0.503454959660671	1.00690991932134	0.334579194728103	0.334579194728103	0.669158389456205	0.16493417064914	0.824670853245698	0.989605023894838	0.317550004334558	1.05850001444853	1.37605001878308
cel-miR-8189-3p	0.15671451160706	0.313429023214121	0.470143534821181	1.42389404962587	2.37315674937645	3.79705079900232	1.5999904000576	2.53331813342453	4.13330853348213	0.503454959660671	0.503454959660671	1.00690991932134	0	1.67289597364051	1.67289597364051	0.329868341298279	0.16493417064914	0.494802511947419	0.740950010113968	0.317550004334558	1.05850001444853
cel-miR-8205-3p	0.470143534821181	9.0894416732095	9.55958520803068	0.15821044995843	0.632841799833721	0.791052249792151	0.133332533338133	0	0.133332533338133	0	0	0	0	0	0	0	0	0	0.105850001444853	1.90530002600735	2.0111500274522
